title,link,description,date,source
"‘I fought 5 years' and 'he served only 5 months in jail,’ says American woman who posted the viral... - The American Bazaar",https://www.americanbazaaronline.com/2019/08/10/jennipha-lauren-nielsen-who-posted-viral-video-over-her-indian-rapist-getting-bail-438530/," href=""https://www.americanbazaaronline.com/2019/08/10/jennipha-lauren-nielsen-who-posted-viral-video-over-her-indian-rapist-getting-bail-438530/"" target=""_blank"">‘I fought 5 years' and 'he served only 5 months in jail,’ says American woman who posted the viral...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The American Bazaar</font",2019-08-10 07:00:00+00:00,The American Bazaar
Netanyahu indictment could follow as Jerusalem hearing reviews corruption case - The Washington Post,https://www.washingtonpost.com/world/middle_east/netanyahu-indictment-expected-as-jerusalem-hearing-reviews-corruption-allegations/2019/10/01/85b28458-e452-11e9-b0a6-3d03721b85ef_story.html," href=""https://www.washingtonpost.com/world/middle_east/netanyahu-indictment-expected-as-jerusalem-hearing-reviews-corruption-allegations/2019/10/01/85b28458-e452-11e9-b0a6-3d03721b85ef_story.html"" target=""_blank"">Netanyahu indictment could follow as Jerusalem hearing reviews corruption case</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Washington Post</font",2019-10-02 07:00:00+00:00,The Washington Post
US blacklists South Africa’s Gupta family for corruption - Scroll.in,https://scroll.in/latest/940096/us-blacklists-south-africas-gupta-family-for-corruption," href=""https://scroll.in/latest/940096/us-blacklists-south-africas-gupta-family-for-corruption"" target=""_blank"">US blacklists South Africa’s Gupta family for corruption</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Scroll.in</font",2019-10-10 07:00:00+00:00,Scroll.in
Baltimore prosecutor seeks to throw out nearly 800 criminal convictions - CNN,https://www.cnn.com/2019/10/04/us/baltimore-police-corruption-cases/index.html," href=""https://www.cnn.com/2019/10/04/us/baltimore-police-corruption-cases/index.html"" target=""_blank"">Baltimore prosecutor seeks to throw out nearly 800 criminal convictions</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNN</font",2019-10-04 07:00:00+00:00,CNN
ACB court sends corrupt Mumbai cop to 4 years in jail in bribe case - Times of India,https://timesofindia.indiatimes.com/city/mumbai/acb-court-sends-corrupt-mumbai-cop-to-4-years-in-jail-in-bribe-case/articleshow/70919108.cms," href=""https://timesofindia.indiatimes.com/city/mumbai/acb-court-sends-corrupt-mumbai-cop-to-4-years-in-jail-in-bribe-case/articleshow/70919108.cms"" target=""_blank"">ACB court sends corrupt Mumbai cop to 4 years in jail in bribe case</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font",2019-08-31 07:00:00+00:00,Times of India
15 senior income tax officials sacked to purge department’s black sheep - Hindustan Times,https://www.hindustantimes.com/india-news/15-senior-income-tax-officials-sacked-to-purge-department-s-black-sheep/story-DpF8Y7NFgWB8c12LTfeh9K.html," href=""https://www.hindustantimes.com/india-news/15-senior-income-tax-officials-sacked-to-purge-department-s-black-sheep/story-DpF8Y7NFgWB8c12LTfeh9K.html"" target=""_blank"">15 senior income tax officials sacked to purge department’s black sheep</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Hindustan Times</font",2019-09-27 07:00:00+00:00,Hindustan Times
'Karma' Catches Up With One of India's Most Storied Families - Bloomberg,https://www.bloomberg.com/news/articles/2019-10-10/ex-billionaire-shivinder-singh-arrested-on-charges-of-fraud," href=""https://www.bloomberg.com/news/articles/2019-10-10/ex-billionaire-shivinder-singh-arrested-on-charges-of-fraud"" target=""_blank"">'Karma' Catches Up With One of India's Most Storied Families</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font",2019-10-10 07:00:00+00:00,Bloomberg
"Top CPI-M Tripura leader arrested, hunt on for ex-Minister - Outlook India",https://www.outlookindia.com/newsscroll/top-cpim-tripura-leader-arrested-hunt-on-for-exminister/1642616," href=""https://www.outlookindia.com/newsscroll/top-cpim-tripura-leader-arrested-hunt-on-for-exminister/1642616"" target=""_blank"">Top CPI-M Tripura leader arrested, hunt on for ex-Minister</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Outlook India</font",2019-10-17 07:00:00+00:00,Outlook India
Corruption in Army shakes confidence of society: Court - The Indian Express,https://indianexpress.com/article/india/corruption-in-army-shakes-confidence-of-society-court-6001494/," href=""https://indianexpress.com/article/india/corruption-in-army-shakes-confidence-of-society-court-6001494/"" target=""_blank"">Corruption in Army shakes confidence of society: Court</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Indian Express</font",2019-09-17 07:00:00+00:00,The Indian Express
Ex-Tripura minister gets interim bail in Rs 600 crore corruption case - Times of India,https://timesofindia.indiatimes.com/city/agartala/ex-tripura-minister-gets-interim-bail-in-rs-600-crore-corruption-case/articleshow/71594091.cms," href=""https://timesofindia.indiatimes.com/city/agartala/ex-tripura-minister-gets-interim-bail-in-rs-600-crore-corruption-case/articleshow/71594091.cms"" target=""_blank"">Ex-Tripura minister gets interim bail in Rs 600 crore corruption case</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font",2019-10-15 07:00:00+00:00,Times of India
"'Corruption Here an Open Secret', Says Patna High Court Judge, Chief Justice Withdraws All Cases From Him - India.com News",https://www.india.com/news/india/corruption-here-an-open-secret-says-patna-high-court-judge-chief-justice-withdraws-all-cases-from-him-3759518/," href=""https://www.india.com/news/india/corruption-here-an-open-secret-says-patna-high-court-judge-chief-justice-withdraws-all-cases-from-him-3759518/"" target=""_blank"">'Corruption Here an Open Secret', Says Patna High Court Judge, Chief Justice Withdraws All Cases From Him</a>&nbsp;&nbsp;<font color=""#6f6f6f"">India.com News</font",2019-08-29 07:00:00+00:00,India.com News
India’s justice system does far too little to protect witnesses - The Economist,https://www.economist.com/asia/2019/08/22/indias-justice-system-does-far-too-little-to-protect-witnesses," href=""https://www.economist.com/asia/2019/08/22/indias-justice-system-does-far-too-little-to-protect-witnesses"" target=""_blank"">India’s justice system does far too little to protect witnesses</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Economist</font",2019-08-22 07:00:00+00:00,The Economist
